"obs","time...2","elapsed","date","hhmmss...5","averaging","Leaf_position","Scientist","Site","Species","Tree_Identifier","Leaf_number","Data_point","TIME...14","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","aVc","Edyn","Hr","Hs","dHs.dt","aVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME...64","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","X.U.0394.Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","X.U.0394.CO2","CO2_s_d","CO2_r_d","X.U.0394.H2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time...110","hhmmss...111","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","Data_QC","fourlettercode","SciName","k67.id","unique"
789,1659884621,4364,"20220807 11:03:41","11:03:41",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659884613,0.00246166,2.461659816,0.499092214,99.26809,89.32071628,8.874101388,9.862382792,0.119910127,2.916015022,0.117236648,0.073508142,321.514815,32.25031382,31.77403667,4.714350496,60.01040667,2.706147704,4.509464031,2.008202792,-108.5591979,-122.8550656,-9.496808571,80.60374295,0.35771184,2.444271614,0.499092214,102.4883498,101.8734606,0.00022549,65.9815517,2.461659816,24.38067966,27.25251818,0.000142279,81.04174356,4,1,1,0,51781.57093,1999.992333,1681.19358,0.840600012,0.160758024,6,0.5,"0: Broadleaf",2,TRUE,1659884613,99.26809,99.98832333,27.23825667,24.38576333,98.47409,27.22825667,500.1296,99.25089,0.100097737,30.99255667,31.77403667,999.9,0,0,9997.942667,0,265.0164667,-0.876530167,101.8867,102.4874667,2.849274667,99.98832333,24.38576333,2.703102333,2.420309667,22.30398667,20.50030667,1999.992333,0.9799994,0.0200009,0,2.4026,0,14360.10333,17412.24667,43.75,45.1808,43.812,43.5,43.75,1959.991667,40.00066667,0,1659884620,0,1659884644,"11:04:04",1659884641,1659884644,6,0.155,-0.003,0.794,0.01,100,24,0.47,0.05,4,5,"5-Apr",2.94109,2.80095,0.0256964,0.0259691,0.117191,0.108395,19922.3,20883.1,23790.9,24963.6,33620.5,35542.3,43388.2,46150.2,1.92895,1.80737,0.0974685,0,30.1849,999.9,57.7,37.3,"37.2568",63.6799,25.5769,1,0.547388,2.59136,20.2999,5.22178,11.908,5.0051,3.29108,"9999","9999","9999","999.9","1.85965",1.85462,1.85778,1.85623,1.85501,1.85458,1.85339,1.8564,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.794,0.01,0.353148303,0.00303699,-1.54e-06,3.39e-10,-0.064622143,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,2.9,2.8,0.373535,2.37427,1.4978,2.31079,1.54785,2.42554,41.3261,14.9026,18,493.036,477.475,26.4703,33.8735,30.0001,33.6113,33.6977,7.52242,36.2954,0,26.472,100,24.4031,100.322,100.017,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
790,1659884830,4572.5,"20220807 11:07:09","11:07:09",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659884822,0.003216036,3.216035689,-0.549390785,50.66252333,54.48320144,5.412759704,5.033185598,0.163504681,2.916223287,0.158577249,0.099541121,321.5149298,31.96678883,31.54881333,4.654486999,60.49274714,2.714390154,4.487133223,1.940096844,-141.8271739,-101.137687,-7.805449574,70.74461928,-0.722326022,3.210029419,-0.549390785,51.18182649,51.96294545,-0.020422281,66.18333678,3.216035689,23.49391304,27.28871576,-0.006594717,80.79690976,3,1,1,0,51802.23745,1999.989667,1681.19162,0.840600153,0.160758296,6,0.5,"0: Broadleaf",2,TRUE,1659884822,50.66252333,49.99105667,27.32223,23.57639333,49.94052333,27.31223,500.1271333,99.24732333,0.099990353,30.90552333,31.54881333,999.9,0,0,9999.492,0,145.525,0.605186733,52.01715667,51.19813333,3.739728667,49.99105667,23.57639333,2.711051667,2.339893,22.35226333,19.95364667,1999.989667,0.9799963,0.02000391,0,2.544666667,0,14317.89333,17412.21667,43.5248,44.7872,43.562,43.24986667,43.583,1959.979667,40.01,0,1659884828,0,1659884862,"11:07:42",1659884862,1659884853,7,0.069,-0.002,0.722,0.01,50,23,0.29,0.02,4,5,"5-Apr",2.94107,2.80121,0.013264,0.0132359,0.117302,0.105538,20180.3,21160,23795.2,24967.9,33621.4,35661.2,43395.3,46157.1,1.93085,1.80547,0.0985824,0,29.9363,999.9,56.7,37.6,"37.2147",63.7299,25.8534,1,0.534992,1.91446,20.309,5.22028,11.9078,5.00545,3.29108,"9999","9999","9999","999.9","1.85963",1.85463,1.85779,1.85623,1.85501,1.85462,1.8534,1.8564,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.722,0.01,0.507848663,0.00303699,-1.54e-06,3.39e-10,-0.067300263,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,3.1,3.1,0.262451,2.41089,1.4978,2.30957,1.54785,2.38892,41.3781,14.8675,18,493.819,475.871,26.9365,33.7691,29.9991,33.5591,33.6478,5.29506,38.4849,0,27.0005,50,23.5168,100.339,100.033,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
791,1659885024,4766.5,"20220807 11:10:23","11:10:23",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659885016,0.003520162,3.520162095,7.029216994,389.7764,314.4264021,31.23509946,38.72036361,0.18074513,2.915382336,0.174742642,0.109736845,321.5149364,31.87526396,31.46623333,4.632703995,60.33636435,2.705429846,4.483912605,1.927274149,-155.2391484,-90.10685939,-6.952870245,69.21605841,7.165340909,3.512063714,7.029216994,409.5009242,400.8657939,0.000469496,65.61908552,3.520162095,23.10071096,27.21042848,-0.000230039,81.58862038,3,1,1,0,51780.34835,1999.997,1681.197177,0.840599849,0.160757709,6,0.5,"0: Broadleaf",2,TRUE,1659885016,389.7764,400.015,27.23406,23.13536667,388.4104,27.22806,500.1227,99.23988667,0.100051857,30.89294,31.46623333,999.9,0,0,9995.436333,0,86.18094333,-10.06076333,400.8699667,409.4886,4.094842667,400.015,23.13536667,2.702323,2.295952,22.29926667,19.64801667,1999.997,0.980007,0.01999347,0,2.491966667,0,14329.43333,17412.32,42.9622,44.14566667,43.05373333,42.5,43,1960.012,39.99,0,1659885023,0,1659885046,"11:10:45",1659885042,1659885046,8,-0.198,-0.004,1.366,0.006,400,23,0.31,0.03,3,5,"5-Mar",2.94134,2.80102,0.0855768,0.0873474,0.117142,0.104387,18715.2,19587.5,23808.9,24985.4,33648.3,35734.8,43417.5,46189.3,1.93505,1.81025,0.11,0,29.689,999.9,55.5,37.8,"36.8276",63.7399,25.8133,1,0.499223,1.38152,20.3141,5.22043,11.9081,5.0053,3.29108,"9999","9999","9999","999.9","1.85966",1.85467,1.85781,1.85628,1.85501,1.85463,1.85347,1.8564,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.366,0.006,0.576465328,0.00303699,-1.54e-06,3.39e-10,-0.069255042,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,2.7,2.9,1.02173,2.36694,1.4978,2.30957,1.54785,2.43164,41.4301,14.8325,18,494.322,476.925,27.4643,33.376,29.9993,33.2694,33.3638,20.4753,38.6301,0,27.4715,400,23.0622,100.393,100.102,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
792,1659885219,4962,"20220807 11:13:39","11:13:39",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659885211,0.002771017,2.771016543,9.827019923,586.0270667,449.89269,44.69029199,58.21326131,0.135283769,2.915194301,0.131890329,0.082729253,321.5158466,32.17648625,31.71495667,4.698582762,59.61163733,2.689152632,4.511120231,2.009430131,-122.2018296,-112.5231053,-8.698328307,78.09258342,9.985246368,2.797979449,9.827019923,614.6280847,602.3376,0.041447823,65.59567079,2.771016543,23.81439118,27.05124424,-0.000366594,81.62707425,3,1,1,0,51756.85312,2000.002667,1681.20194,0.840599849,0.160757709,6,0.5,"0: Broadleaf",2,TRUE,1659885211,586.0270667,599.9737,27.07143,23.80552,584.2600667,27.06143,500.1180333,99.23544,0.100008173,30.99899667,31.71495667,999.9,0,0,9994.81,0,362.7133667,-14.0181,602.2522333,614.6047667,3.254137333,599.9737,23.80552,2.685277333,2.362350333,22.19529,20.10798333,2000.002667,0.9800053,0.01999511,0,2.632833333,0,14540.11333,17412.36,42.6954,43.875,42.76033333,42.2458,42.75,1960.012667,39.99,0,1659885218,0,1659885245,"11:14:05",1659885245,1659885243,9,0.049,0.005,1.767,0.01,600,24,0.2,0.03,3,5,"5-Mar",2.94142,2.80111,0.115755,0.117716,0.116733,0.106846,18103.9,18941.8,23816.3,24992.3,33675.2,35646.7,43430.1,46201.2,1.9369,1.8137,0.108495,0,29.957,999.9,54.7,37.9,"36.4997",63.61,26.1498,1,0.48377,1.67988,20.3111,5.21909,11.9081,5.0051,3.291,"9999","9999","9999","999.9","1.85963",1.85468,1.8578,1.85624,1.85501,1.8546,1.85345,1.8564,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.767,0.01,0.378540319,0.00303699,-1.54e-06,3.39e-10,-0.073602488,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,3,2.9,1.41968,2.36328,1.4978,2.30957,1.54785,2.41943,41.4562,14.7887,18,494.045,477.813,27.1936,33.1813,29.9992,33.0716,33.1772,28.4181,35.6687,0,27.2338,600,23.9617,100.423,100.129,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
793,1659885429,5171.4,"20220807 11:17:08","11:17:08",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659885421,0.002072234,2.072234362,11.34429727,784.2986333,576.8012914,57.2973044,77.90932199,0.099951325,2.915776631,0.09808616,0.061468529,321.5131334,32.37063667,31.82876667,4.728998354,60.00751405,2.708922011,4.514304674,2.020076343,-91.38553538,-128.4904309,-9.936841663,91.70032545,11.41517117,2.086628759,11.34429727,820.3022873,806.2116061,0.026050633,65.56730396,2.072234362,24.84205295,27.26039697,-7.3e-07,81.45601251,4,1,1,0,51771.29112,1999.985667,1681.18766,0.840599854,0.160757719,6,0.5,"0: Broadleaf",2,TRUE,1659885421,784.2986333,799.9571,27.27021333,24.8351,782.1046333,27.25521333,500.1145333,99.23637667,0.099920353,31.01137333,31.82876667,999.9,0,0,9998.042667,0,1572.497333,-15.82818333,806.1012,820.3301667,2.422367667,799.9571,24.8351,2.704932,2.464544,22.31511333,20.79422667,1999.985667,0.9800052,0.019995207,0,2.5925,0,14727.69667,17412.21667,42.68286667,43.8874,42.75,42.40393333,42.7872,1959.995667,39.99,0,1659885428,0,1659885464,"11:17:44",1659885459,1659885464,10,0.15,0.008,2.194,0.015,800,25,0.23,0.09,3,5,"5-Mar",2.94145,2.80117,0.141407,0.143326,0.117338,0.110172,17574.1,18386.4,23811.3,24986.2,33646.3,35506.5,43421.6,46190.3,1.93498,1.81288,0.0893176,0,30.3858,999.9,53.9,38.1,"36.3525",63.89,25.6971,1,0.501458,3.09942,20.2912,5.21939,11.908,5.00495,3.29103,"9999","9999","9999","999.9","1.85974",1.85471,1.85787,1.85634,1.85505,1.85471,1.85349,1.85652,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.194,0.015,0.427616969,0.00303699,-1.54e-06,3.39e-10,-0.069103127,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,3.1,3.1,1.79688,2.34619,1.4978,2.30957,1.54785,2.4646,41.5866,14.7362,18,493.25,477.636,25.7601,33.3276,30.0004,33.1235,33.2268,35.9826,32.3524,0,25.7629,800,24.9196,100.403,100.105,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
794,1659885624,5366.9,"20220807 11:20:24","11:20:24",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659885616,0.001953119,1.95311925,12.31178736,982.8691613,739.2439955,73.43529009,97.63661581,0.093299087,2.916096233,0.091671928,0.057438785,321.5150905,32.39089026,31.87397742,4.741128365,59.93449283,2.703982613,4.511563351,2.037145751,-86.13255891,-137.2871534,-10.61778535,87.4775928,12.34489084,1.952231635,12.31178736,1025.613214,1010.426667,0.007407879,65.60837729,1.95311925,24.94534879,27.22463212,1.61e-05,81.60594003,4,1,1,0,51782.21687,1999.990323,1681.1922,0.840600167,0.160758323,6,0.5,"0: Broadleaf",2,TRUE,1659885616,982.8691613,999.9814516,27.21992258,24.94156129,980.4591613,27.21092258,500.1205161,99.23828065,0.100084677,31.00071935,31.87397742,999.9,0,0,9999.677097,0,1486.597097,-17.12572581,1010.35871,1025.560645,2.279333226,999.9814516,24.94156129,2.701353226,2.475155484,22.29334839,20.86404839,1999.990323,0.979993968,0.020006165,0,2.692677419,0,14756.60645,17412.20968,43,44.276,43.022,42.796,43.062,1959.979355,40.01096774,0,1659885623,0,1659885654,"11:20:54",1659885654,1659885651,11,-0.003,-0.006,2.41,0.009,1000,25,0.27,0.06,3,5,"5-Mar",2.94122,2.80147,0.163841,0.165691,0.117138,0.11021,17102.8,17893.1,23797.2,24970.5,33636.6,35485.2,43398.7,46162.7,1.93175,1.80718,0.081677,0,30.5554,999.9,53.4,38.3,"36.4106",63.9401,25.7853,1,0.533234,3.1062,20.2914,5.21939,11.9081,5.00485,3.29108,"9999","9999","9999","999.9","1.85972",1.85471,1.85788,1.85636,1.85502,1.8547,1.85349,1.85648,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.41,0.009,0.577773801,0.00303699,-1.54e-06,3.39e-10,-0.061490527,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,2.8,2.7,2.1582,2.35107,1.4978,2.30835,1.54785,2.34375,41.7174,14.6837,18,493.036,475.682,25.9334,33.6476,30.001,33.3698,33.469,43.2078,32.462,0,25.9246,1000,24.9195,100.347,100.044,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
795,1659885819,5561.9,"20220807 11:23:39","11:23:39",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659885811,0.001867453,1.867452983,12.11749314,1182.026226,929.0930764,92.29063431,117.4155237,0.090435907,2.914744587,0.088905505,0.055701284,321.5174804,32.24132271,31.72803548,4.702069377,60.28724382,2.693233241,4.467335161,2.008836136,-82.35467656,-141.4242185,-10.92564971,86.81293564,12.76635674,1.880127967,12.11749314,1230.670579,1215.242061,0.100803985,65.63988649,1.867452983,24.90663048,27.08830061,-0.000304707,81.55564672,4,1,1,0,51773.1767,2000.012903,1681.210539,0.840599846,0.160757703,6,0.5,"0: Broadleaf",2,TRUE,1659885811,1182.026226,1200.008387,27.11287419,24.91841613,1179.573226,27.10287419,500.1195484,99.23403548,0.10007501,30.82804516,31.72803548,999.9,0,0,9992.382581,0,664.6300323,-17.86174839,1215.085161,1230.674839,2.189023548,1200.008387,24.91841613,2.68998,2.472755161,22.22403871,20.84826452,2000.012903,0.980005484,0.019994932,0,2.846258065,0,14693.21613,17412.46774,42.98564516,44.524,43.177,42.84251613,43.11077419,1960.022903,39.99,0,1659885818,0,1659885859,"11:24:19",1659885859,1659885842,12,-0.136,0,2.453,0.01,1200,25,0.18,0.04,3,5,"5-Mar",2.94087,2.80158,0.184043,0.185781,0.116692,0.110024,16684,17455.1,23791.3,24962.7,33646.8,35483.4,43389.1,46149.2,1.92945,1.80448,0.0880249,0,30.2799,999.9,52.8,38.6,"36.5901",63.6701,26.4623,1,0.541443,1.6996,20.3104,5.21489,11.9078,5.00385,3.2904,"9999","9999","9999","999.9","1.85972",1.85471,1.8579,1.85638,1.85504,1.85471,1.85349,1.85652,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.453,0.01,0.57461696,0.00303699,-1.54e-06,3.39e-10,-0.0671725,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,2.8,2.8,2.50732,2.35229,1.4978,2.30835,1.54785,2.36938,41.9275,14.6574,18,492.967,475.183,26.8014,33.8278,29.999,33.558,33.6431,50.1986,32.2828,0,26.9414,1200,24.8928,100.324,100.014,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
796,1659886033,5775.4,"20220807 11:27:12","11:27:12",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659886025,0.001684392,1.684391802,12.99832188,1481.418333,1174.4739,116.6644052,147.1542184,0.080457242,2.914833216,0.079243529,0.049634728,321.5127882,32.45243211,31.86995667,4.740048504,60.0496986,2.707785228,4.509240331,2.032263276,-74.28167847,-138.0152898,-10.67803802,98.53778188,12.98708202,1.692446428,12.99832188,1538.891543,1522.746242,0.028515125,65.63268062,1.684391802,25.28388496,27.24965333,-1.37e-05,81.56675932,3,1,1,0,51747.80243,1999.982667,1681.185209,0.84059989,0.160757787,6,0.5,"0: Broadleaf",2,TRUE,1659886025,1481.418333,1500.006667,27.25958333,25.28452333,1478.461333,27.25158333,500.1299333,99.23313333,0.10019816,30.99168667,31.86995667,999.9,0,0,9992.979667,0,465.3409,-18.88273,1522.625333,1538.917667,1.971408667,1500.006667,25.28452333,2.704691333,2.509063,22.31365,21.08540667,1999.982667,0.9800033,0.019997043,0,2.717833333,0,14627.16,17412.19,42.625,44.0704,42.75,42.2872,42.68286667,1959.991667,39.99233333,0,1659886031,0,1659886070,"11:27:49",1659886070,1659886054,13,0.28,-0.001,2.957,0.008,1500,25,0.83,0.07,2,5,"5-Feb",2.94128,2.80159,0.211236,0.21287,0.117217,0.111248,16135.1,16883.7,23801.7,24976.4,33642.1,35453.1,43406.9,46172.5,1.9326,1.8105,0.109822,0,30.0783,999.9,51.7,38.7,"36.0196",63.8801,25.4647,1,0.516466,2.04273,20.3076,5.21954,11.9078,5.00455,3.291,"9999","9999","9999","999.9","1.85972",1.8547,1.85784,1.85633,1.85501,1.85468,1.85349,1.85649,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.957,0.008,0.439382587,0.00303699,-1.54e-06,3.39e-10,-0.067000266,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,2.9,3.2,3.0127,2.32544,1.4978,2.30835,1.54785,2.42188,41.7961,14.6224,18,493.574,477.848,27.0673,33.5208,29.9994,33.3732,33.4678,60.3125,29.8076,0,27.0701,1500,25.3078,100.366,100.066,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
797,1659886215,5957.4,"20220807 11:30:14","11:30:14",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659886207,0.001549741,1.549741032,12.80810778,1781.093129,1442.39453,143.2677799,176.9094745,0.073166737,2.915842803,0.072161877,0.045190306,321.5165113,32.50498465,31.93687742,4.758049442,59.92803585,2.705065594,4.513856587,2.052983849,-68.34357949,-145.7619353,-11.27819719,96.13279925,12.98159618,1.555557785,12.80810778,1846.991714,1831.271818,-0.009127542,65.59574199,1.549741032,25.41908985,27.22783758,-1.89e-05,81.62594811,4,1,1,0,51773.25095,2000.006129,1681.204906,0.840599877,0.160757763,6,0.5,"0: Broadleaf",2,TRUE,1659886207,1781.093129,1799.99129,27.23411935,25.41871613,1778.136129,27.22311935,500.1181613,99.22630645,0.100040706,31.00963226,31.93687742,999.9,0,0,9999.435484,0,1447.380806,-18.69182581,1831.155484,1846.938065,1.807872258,1799.99129,25.41871613,2.701593226,2.522204516,22.29481935,21.1705129,2000.006129,0.980003645,0.01999671,0,2.614483871,0,14627.20645,17412.39355,42.62093548,44.2113871,42.754,42.312,42.687,1960.014194,39.99193548,0,1659886214,0,1659886255,"11:30:55",1659886070,1659886238,14,0.28,0.003,2.957,0.011,1500,25,0.83,0.11,3,5,"5-Mar",2.94141,2.80154,0.235399,0.236895,0.117192,0.111692,15643.9,16371.4,23807.6,24982.1,33651.5,35444.4,43416.2,46183.3,1.93377,1.81285,0.101589,0,30.2841,999.9,51.6,38.8,"36.1505",63.7701,25.5128,1,0.505094,2.42825,20.302,5.21909,11.9081,5.0039,3.29108,"9999","9999","9999","999.9","1.85974",1.85471,1.8579,1.85638,1.85506,1.85471,1.85349,1.85654,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.957,0.011,0.7198535,0.00303699,-1.54e-06,3.39e-10,-0.067957293,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,2.4,2.7,3.49243,2.32788,1.4978,2.30835,1.54785,2.39258,41.7961,14.5786,18,493.28,478.38,26.5125,33.3767,29.9999,33.2305,33.3303,69.9215,29.6717,0,26.6005,1800,25.5062,100.389,100.089,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
798,1659886357,6099.9,"20220807 11:32:37","11:32:37",1,3,"Emmy","walkup_tower","tbd","Tree3",1,"Traditional",1659886349,0.001464278,1.464278328,12.50419208,1980.579581,1625.479007,161.4485408,196.718433,0.069004154,2.916332632,0.068109773,0.042647999,321.5154226,32.53981768,31.95620968,4.763260672,59.95438734,2.708235125,4.517159202,2.055025547,-64.57467425,-146.8088935,-11.35909668,98.77275812,13.24441608,1.472254226,12.50419208,2052.404077,2036.69497,0.06113224,65.58536315,1.464278328,25.55442501,27.26310788,1.81e-05,81.64307592,4,1,1,0,51784.91002,1999.999677,1681.199457,0.840599864,0.160757737,6,0.5,"0: Broadleaf",2,TRUE,1659886349,1980.579581,1999.967097,27.26676452,25.54866452,1977.622581,27.25376452,500.1259355,99.22362258,0.100047561,31.02246129,31.95620968,999.9,0,0,10002.50548,0,1252.213226,-19.01193871,2036.469677,2052.403871,1.711816452,1999.967097,25.54866452,2.704883871,2.535030645,22.31482258,21.25317742,1999.999677,0.980006613,0.019993835,0,2.553806452,0,14613.58065,17412.35161,42.87093548,44.75587097,42.96748387,42.73574194,42.929,1960.01129,39.99096774,0,1659886356,0,1659886398,"11:33:17",1659886070,1659886382,15,0.28,0.003,2.957,0.013,1500,26,0.83,0.09,3,5,"5-Mar",2.94121,2.80104,0.250025,0.251484,0.117279,0.112129,15341.6,16054.5,23804.8,24978.2,33645.2,35422,43411.8,46175.8,1.93327,1.8114,0.0848994,0,30.579,999.9,51.5,38.9,"36.2738",63.7502,25.5329,1,0.516486,3.3279,20.2867,5.22118,11.9081,5.00545,3.29115,"9999","9999","9999","999.9","1.85974",1.85471,1.85791,1.85638,1.85512,1.85471,1.85353,1.85654,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.957,0.013,0.7198535,0.00303699,-1.54e-06,3.39e-10,-0.064636635,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,4.8,2,3.79883,2.34009,1.4978,2.30835,1.54785,2.26562,41.8749,14.5173,18,493.104,477.582,25.5903,33.4436,30.0004,33.2482,33.3511,76.0339,29.7399,0,25.5901,2000,25.5276,100.378,100.073,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L1"
1195,1659888048,7791,"20220807 12:00:48","12:00:48",1,1,"Emmy","walkup_tower","tbd","Tree3",2,"Traditional",1659888040,0.001905229,1.905228988,0.353639478,99.63076333,90.02651255,8.936895929,9.890306066,0.09032265,2.915083767,0.088796219,0.055632632,321.5155933,32.4201466,31.96712,4.766203866,60.15655974,2.716531477,4.515769334,2.049672389,-84.02059839,-149.3090019,-11.55780254,76.62819051,0.098359211,1.96452429,0.353639478,102.5973277,102.1632788,-0.000219132,65.95362292,1.905228988,25.04376878,27.31010788,-0.006764622,81.08065652,2,0,1,0,51749.24361,1999.997333,1681.19777,0.840600006,0.160758011,6,0.5,"0: Broadleaf",2,TRUE,1659888040,99.63076333,99.98358667,27.36519,25.07279333,98.80376333,27.35519,500.1136333,99.16980333,0.099797093,31.01706333,31.96712,999.9,0,0,10000.79333,0,571.3662,-0.573987567,102.2064,102.5548333,2.292677667,99.98358667,25.07279333,2.713826667,2.486463333,22.36907,20.93815,1999.997333,0.9800001,0.0200002,0,3.014566667,0,16061.16,17412.30333,44,45.3708,44,43.937,44.062,1959.997333,40.00033333,0,1659888047,0,1659888071,"12:01:11",1659888071,1659888070,19,0.22,-0.006,0.827,0.01,100,25,0.35,0.04,4,5,"5-Apr",2.94017,2.80071,0.0257071,0.0259212,0.117084,0.110235,19899.9,20860.7,23767.9,24939.4,33595.1,35436.7,43351.4,46107.2,1.92633,1.78277,0.0845939,0,30.5953,999.9,49.4,39.9,"36.7349",63.444,26.4263,1,0.613552,4.20795,20.269,5.21909,11.9081,5.00405,3.29118,"9999","9999","9999","999.9","1.85973",1.85472,1.8579,1.85638,1.85511,1.85471,1.8535,1.85648,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.827,0.01,0.320428382,0.00303699,-1.54e-06,3.39e-10,-0.060803055,0.009762198,-0.000333878,2.63e-06,6,2134,2,31,3,2.9,0.375977,2.40112,1.4978,2.30957,1.54785,2.40112,42.751,14.2196,18,495.658,465.868,24.9481,34.5034,30.0011,34.2164,34.3128,7.54619,32.2785,0,24.9357,100,25.0537,100.233,99.9223,"OK","CHTU","Chimaris turbinata","K67-WT-08","K6708L2"
